,YearStart,LocationDesc,DataValue,DataValueUnit,DataValueType,StratificationCategory1,Stratification1,Binge_Heavy,Description,Age,Question_additional_comments,DataSource,Topic,Question,Definition
17157,2014,Wisconsin,4.2,Number,Age-adjusted Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17158,2014,Wisconsin,4.2,Number,Age-adjusted Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17159,2014,West Virginia,,Number,Age-adjusted Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17160,2014,West Virginia,3.1,Number,Age-adjusted Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17161,2014,West Virginia,,Number,Age-adjusted Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17162,2014,West Virginia,6.6,Number,Age-adjusted Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17163,2014,West Virginia,,Number,Age-adjusted Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17164,2014,West Virginia,,Number,Age-adjusted Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17165,2014,West Virginia,5.8,Number,Age-adjusted Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17166,2014,West Virginia,5.8,Number,Age-adjusted Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17167,2014,Wyoming,,Number,Age-adjusted Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17168,2014,Wyoming,3.3,Number,Age-adjusted Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17169,2014,Wyoming,,Number,Age-adjusted Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17170,2014,Wyoming,4.9,Number,Age-adjusted Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17171,2014,Wyoming,,Number,Age-adjusted Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17172,2014,Wyoming,,Number,Age-adjusted Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17173,2014,Wyoming,4.4,Number,Age-adjusted Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17174,2014,Wyoming,4.4,Number,Age-adjusted Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17175,2014,Alaska,,Number,Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17176,2014,Alaska,4.5,Number,Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17177,2014,Alaska,,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17178,2014,Alaska,5.4,Number,Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17179,2014,Alaska,,Number,Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17180,2014,Alaska,6.3,Number,Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17181,2014,Alaska,5.1,Number,Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17182,2014,Alaska,4.7,Number,Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17183,2014,Alabama,4,Number,Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17184,2014,Alabama,3.3,Number,Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17185,2014,Alabama,,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17186,2014,Alabama,4.9,Number,Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17187,2014,Alabama,,Number,Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17188,2014,Alabama,,Number,Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17189,2014,Alabama,4.4,Number,Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17190,2014,Alabama,4.6,Number,Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17191,2014,Arkansas,3.6,Number,Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17192,2014,Arkansas,3.3,Number,Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17193,2014,Arkansas,,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17194,2014,Arkansas,4.8,Number,Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17195,2014,Arkansas,,Number,Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17196,2014,Arkansas,,Number,Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17197,2014,Arkansas,4.3,Number,Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17198,2014,Arkansas,4.6,Number,Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17199,2014,Arizona,,Number,Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17200,2014,Arizona,3.5,Number,Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17201,2014,Arizona,3.7,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17202,2014,Arizona,4.7,Number,Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17203,2014,Arizona,,Number,Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17204,2014,Arizona,3.8,Number,Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17205,2014,Arizona,4.3,Number,Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17206,2014,Arizona,4.7,Number,Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17207,2014,California,,Number,Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17208,2014,California,2.8,Number,Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17209,2014,California,3.5,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17210,2014,California,4.6,Number,Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17211,2014,California,,Number,Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17212,2014,California,3.2,Number,Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17213,2014,California,4,Number,Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17214,2014,California,4.4,Number,Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17215,2014,Colorado,,Number,Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17216,2014,Colorado,3.5,Number,Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17217,2014,Colorado,2.5,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17218,2014,Colorado,4.2,Number,Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17219,2014,Colorado,,Number,Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17220,2014,Colorado,,Number,Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17221,2014,Colorado,4,Number,Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17222,2014,Colorado,4.3,Number,Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17223,2014,Connecticut,,Number,Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17224,2014,Connecticut,3,Number,Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17225,2014,Connecticut,2.6,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17226,2014,Connecticut,4.2,Number,Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17227,2014,Connecticut,,Number,Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17228,2014,Connecticut,,Number,Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17229,2014,Connecticut,3.8,Number,Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17230,2014,Connecticut,3.9,Number,Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17231,2014,District of Columbia,3.7,Number,Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17232,2014,District of Columbia,3.8,Number,Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17233,2014,District of Columbia,,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17234,2014,District of Columbia,3.6,Number,Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17235,2014,District of Columbia,,Number,Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17236,2014,District of Columbia,,Number,Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17237,2014,District of Columbia,3.7,Number,Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17238,2014,District of Columbia,3.4,Number,Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17239,2014,Delaware,,Number,Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17240,2014,Delaware,4.4,Number,Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17241,2014,Delaware,,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17242,2014,Delaware,4,Number,Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17243,2014,Delaware,,Number,Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17244,2014,Delaware,,Number,Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17245,2014,Delaware,4.1,Number,Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17246,2014,Delaware,4.3,Number,Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17247,2014,Florida,3.8,Number,Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17248,2014,Florida,3.6,Number,Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17249,2014,Florida,3.8,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17250,2014,Florida,5.3,Number,Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17251,2014,Hawaii,3.9,Number,Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17252,2014,Florida,,Number,Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17253,2014,Florida,,Number,Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17254,2014,Florida,4.7,Number,Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17255,2014,Florida,4.9,Number,Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17256,2014,Georgia,4.2,Number,Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17257,2014,Georgia,2.8,Number,Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17258,2014,Georgia,,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17259,2014,Georgia,5.4,Number,Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17260,2014,Georgia,,Number,Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17261,2014,Georgia,,Number,Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17262,2014,Georgia,4.6,Number,Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17263,2014,Georgia,4.9,Number,Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17264,2014,Guam,,Number,Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17265,2014,Guam,3.3,Number,Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17266,2014,Guam,,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17267,2014,Guam,6.7,Number,Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17268,2014,Guam,7.2,Number,Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17269,2014,Guam,5,Number,Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17270,2014,Guam,5.8,Number,Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17271,2014,Guam,,Number,Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17272,2014,Hawaii,,Number,Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17273,2014,Hawaii,5,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17274,2014,Hawaii,5.2,Number,Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17275,2014,Hawaii,5.3,Number,Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17276,2014,Hawaii,3.9,Number,Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17277,2014,Hawaii,4.8,Number,Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17278,2014,Hawaii,5.1,Number,Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17279,2014,Iowa,,Number,Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17280,2014,Iowa,3.2,Number,Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17281,2014,Iowa,,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17282,2014,Iowa,4.8,Number,Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17283,2014,Iowa,,Number,Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17284,2014,Iowa,,Number,Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17285,2014,Iowa,4.2,Number,Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17286,2014,Iowa,4.3,Number,Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17287,2014,Idaho,,Number,Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17288,2014,Idaho,3.3,Number,Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17289,2014,Idaho,,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17290,2014,Idaho,4.2,Number,Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17291,2014,Idaho,,Number,Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17292,2014,Kansas,3.2,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17293,2014,Idaho,,Number,Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17294,2014,Idaho,3.9,Number,Mean,Overall,Overall,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17295,2014,Idaho,4,Number,Mean,Race/Ethnicity,"White, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17296,2014,Illinois,4.1,Number,Mean,Race/Ethnicity,"Black, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17297,2014,Illinois,3.3,Number,Mean,Gender,Female,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17298,2014,Illinois,2.9,Number,Mean,Race/Ethnicity,Hispanic,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17299,2014,Illinois,4.7,Number,Mean,Gender,Male,Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17300,2014,Illinois,,Number,Mean,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
17301,2014,Illinois,,Number,Mean,Race/Ethnicity,"Other, non-Hispanic",Binge,frequency,>=18,who Binge drink,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,
